filename,carton box,cracked carton box,opened carton box,wet carton box
98-jpg__jpg_jpg.rf.b2846638f7593211b6bd4d973b775bb0.jpg,0,0,1,0
377-jpg__jpg_jpg.rf.b30c4cbe215bbcc65d50acead0cb203d.jpg,1,0,0,0
112-jpg__jpg-jpganti-clockwise_jpg.rf.b30272fbf448ee5cf302feedb0ca6406.jpg,1,0,0,0
256-jpg__jpg-jpganti-clockwise_jpg.rf.b335c0787703cae5244afbeb6c09a9db.jpg,0,1,0,0
141-jpg__jpg_jpg.rf.b386eca2c90550cbbb58fa2c58fa32f6.jpg,0,1,0,0
505-jpg__jpg_jpg.rf.b3b1de3cf93ff72f809a44b467ae3352.jpg,0,1,0,0
41_jpg.rf.b31e6bb5966a453f896fe1f9a90cddfa.jpg,1,0,0,0
45-jpg__jpg_jpg.rf.b3715431e4d99e00e83b82984c40fdff.jpg,1,0,0,0
19-jpg__jpg-jpganti-clockwise_jpg.rf.b43dc489db72b11ff0cc5ab8de39167f.jpg,0,1,0,0
675-jpg__jpg_jpg.rf.b37fe256b57d9a621100b2527f69fe87.jpg,0,0,1,0
696-png__jpg_jpg.rf.b3ea88de3ef10312f1b54e44c7ae72bb.jpg,0,1,0,0
245-jpg__jpg-jpganti-clockwise_jpg.rf.b3838b4a127cbccbcda77c6fef7202f4.jpg,0,0,0,1
352-jpg__jpg_jpg.rf.b3d1dea0ea81db36cdc046ec53820d37.jpg,1,0,0,0
9-jpg__jpg-jpganti-clockwise_jpg.rf.b3d495018f145a3036e7560399747452.jpg,1,0,0,0
322-jpg__jpg_jpg.rf.b5341e1692f7845ec6957024715342a8.jpg,1,0,0,0
608-jpg__jpg-jpganti-clockwise_jpg.rf.b3d07edb6935457f103968c1d733a1c3.jpg,0,1,0,0
635-jpg__jpg-jpganti-clockwise_jpg.rf.b557954e38cd19156f86f5df7ab02245.jpg,0,0,0,1
203-jpg__jpg-jpganti-clockwise_jpg.rf.b44b7fcb6beb71f4840f29864c9359bf.jpg,0,1,0,0
393-jpg__jpg-jpganti-clockwise_jpg.rf.b527d0f189c3abc4119c673b2cde1f28.jpg,1,0,0,0
410-jpg__jpg-jpganti-clockwise_jpg.rf.b3553742e3e9be55e795e705ec7c8ab3.jpg,1,0,0,0
565-jpg__jpg_jpg.rf.b495f32eb78d4aca3e20029dd59906f4.jpg,0,1,0,0
357-jpg__jpg-jpganti-clockwise_jpg.rf.b46d5f5b3fa81caef8220e7679282652.jpg,1,0,0,0
349-jpg__jpg-jpganti-clockwise_jpg.rf.b478799ab9078bf7f0417f227b6c80a0.jpg,0,0,1,0
134-jpg__jpg_jpg.rf.b4d93d73461e85b2ecc3909ef3c5a316.jpg,1,0,0,0
391-jpg__jpg-jpganti-clockwise_jpg.rf.b42ed3e5484600ed79a90d999305d421.jpg,1,0,0,0
179-jpg__jpg_jpg.rf.b4f2b8b06f0834b70f0e508ff380ee1e.jpg,1,0,0,0
96_jpg.rf.b4f80870d25bd266e10e6a0b8904fd60.jpg,0,1,0,0
264-jpg__jpg_jpg.rf.b506bb9a48f3cd4e30d00272e3dae664.jpg,0,1,0,0
472-jpg__jpg-jpganti-clockwise_jpg.rf.b5843b86c3fbef825aedc023e8240dec.jpg,0,0,1,0
268-jpg__jpg-jpganti-clockwise_jpg.rf.b55c2e151e88d56cc40a17e4491006e0.jpg,1,0,0,0
144-webp__jpg-jpganti-clockwise_jpg.rf.b59b6d498531ff4c7ae4ac43b948a448.jpg,0,0,0,1
225-jpg__jpg_jpg.rf.b558b240e3a381c206305ec37613368a.jpg,0,1,0,0
692-jpg__jpg_jpg.rf.b5ddf0d45d8d69a0596cec06640212cb.jpg,1,0,0,0
583-jpg__jpg-jpganti-clockwise_jpg.rf.b5e429cbea1e84b00e8f087bbf428323.jpg,0,1,0,0
679-jpg__jpg-jpganti-clockwise_jpg.rf.b604818aabc4ab8977099d2ac02b4ffd.jpg,1,0,0,0
463-jpg__jpg-jpganti-clockwise_jpg.rf.b6065c297153589428d671e65cad6872.jpg,0,1,0,0
229-jpg__jpg-jpganti-clockwise_jpg.rf.b609c0a97586c89a36cf8f367a5d1825.jpg,0,1,0,0
341-jpg__jpg-jpganti-clockwise_jpg.rf.b6e7090f893abb73a16028a9702bdc43.jpg,1,0,0,0
184-jpg__jpg-jpganti-clockwise_jpg.rf.b706dac0950297ead4db0bf5f94dd223.jpg,0,1,0,0
545-jpg__jpg_jpg.rf.b5cc72d6586c7f7d4cecf2e8f85bf095.jpg,1,1,1,0
75-jpg__jpg-jpganti-clockwise_jpg.rf.b72a4478977ad25f3a206c1be7e33667.jpg,0,0,1,0
505-jpg__jpg-jpganti-clockwise_jpg.rf.b6e5dfbed9e43dc8bfb6b3f225b162ec.jpg,0,1,0,0
99-jpg__jpg-jpganti-clockwise_jpg.rf.b6718745540c31f2fbf661f31bcca9a5.jpg,1,0,0,0
58-jpg__jpg_jpg.rf.b5b9047ccdc7e57ef904df1b7c67fb66.jpg,1,0,0,0
76_jpg.rf.b5e0fed334223f55ac6a6d508f91abc4.jpg,0,0,0,1
69-jpg__jpg_jpg.rf.b659f4acb7b7a354a8c3d538e04f18c5.jpg,1,0,0,0
496-jpg__jpg-jpganti-clockwise_jpg.rf.b70399e5accc84b69585e75d3fa5fd22.jpg,0,1,0,0
143-jpg__jpg-jpganti-clockwise_jpg.rf.b69a4acdefe4d11bec7806d76720b93e.jpg,0,1,0,0
256-jpg__jpg-jpganti-clockwise_jpg.rf.b779636f72f90f039ffe4908b32b2d4c.jpg,0,1,0,0
402-jpg__jpg-jpganti-clockwise_jpg.rf.b75d955934c833b2ccee177e213d5797.jpg,1,0,0,0
592-jpg__jpg-jpganti-clockwise_jpg.rf.b606a6e5cec31ef5d571229d0c8353f4.jpg,0,1,0,0
556-jpg__jpg_jpg.rf.b749f21df19de336af18055a8eb5333a.jpg,1,0,0,0
637-jpg__jpg-jpganti-clockwise_jpg.rf.b69a981e731cbbb1970e9cd6cd4f6c77.jpg,0,0,0,1
363-jpg__jpg-jpganti-clockwise_jpg.rf.b7749247488413e6c6b077e41de59bad.jpg,1,0,0,0
118_jpg.rf.b7909b54a1a8591f32ca3939818518d3.jpg,0,0,0,1
20-jpg__jpg_jpg.rf.b7a2abb8a807bbe62c9ec370167ba10a.jpg,0,1,0,0
39-jpg__jpg-jpganti-clockwise_jpg.rf.b7806cae4b52d4599a2b1ea0a6574241.jpg,0,0,1,0
416-jpg__jpg_jpg.rf.b7c8ef79e2fe7d3f18f6743fe6365cc7.jpg,0,0,1,0
5-jpg__jpg_jpg.rf.b76d0ea358f838703aa63b817412b331.jpg,1,0,0,0
244-jpg__jpg-jpganti-clockwise_jpg.rf.b7d66a36c5bca5c9337a5de623537c40.jpg,0,1,0,0
643-jpg__jpg-jpganti-clockwise_jpg.rf.b7e9c5d4aa263b87b67b01fa7448a628.jpg,0,1,0,0
100-jpg__jpg_jpg.rf.b7d935e65e92103d4ddd958790f274fc.jpg,1,0,0,0
206-jpg__jpg_jpg.rf.b7e217ebc7e3cdbe3e27846e682bdb4a.jpg,0,1,0,0
105_jpg.rf.b7f06f5d94c45394124e8d98bdfcb8bf.jpg,0,0,0,1
578-jpg__jpg_jpg.rf.b8537ea4800952c52627aec7693b3bdb.jpg,0,1,0,0
305-jpg__jpg-jpganti-clockwise_jpg.rf.b811104106b485a951efb952c0b8109b.jpg,1,0,0,0
168-jpg__jpg_jpg.rf.b83bb2bec6162fd5d9bf8c98eb3b8995.jpg,1,0,0,0
59-jpg__jpg-jpganti-clockwise_jpg.rf.b8928a041c5a08a55d9ba9482a3fad78.jpg,1,0,0,0
65-jpg__jpg-jpganti-clockwise_jpg.rf.b87f229c0525a9023ee68cfa0d526eef.jpg,1,0,0,0
360-jpg__jpg-jpganti-clockwise_jpg.rf.b8ae435ab18205b18dea00fa8396f06f.jpg,0,0,1,0
398-jpg__jpg-jpganti-clockwise_jpg.rf.b8701f82ac267c6255c3245991c22499.jpg,0,0,1,0
127-jpg__jpg_jpg.rf.b83b429ca09a56e14310185f0e36d232.jpg,0,1,0,0
99_jpg.rf.b948f1e52edc9f19d8771bbb43864dfb.jpg,0,0,0,1
28-jpg__jpg_jpg.rf.b8b47ffd19faff663929bbb0920c2fd9.jpg,1,0,0,0
577-jpg__jpg_jpg.rf.b9f67718536163ddbbc464897f782d75.jpg,0,1,0,0
331-jpg__jpg_jpg.rf.b940c953d64d32da13873b1cf37c6d7a.jpg,1,0,0,0
55_jpg.rf.b98622206d193159f0a9c432ae3684f3.jpg,0,0,0,1
337-jpg__jpg-jpganti-clockwise_jpg.rf.b99bb16da6fc7ed13f57afafe41da036.jpg,1,0,0,0
495-jpg__jpg_jpg.rf.b8598040d9b5d2b846abebce58e88b1c.jpg,0,1,0,0
688-jpg__jpg_jpg.rf.b7ea0d56cd90c01a5771033d10d6401b.jpg,1,0,0,0
361-jpg__jpg-jpganti-clockwise_jpg.rf.b973392cb67fd14f744bbff784f60779.jpg,1,0,0,0
640-jpg__jpg_jpg.rf.b90c0adee120de088c823ca57c53652c.jpg,0,1,0,0
398-jpg__jpg-jpganti-clockwise_jpg.rf.b9c67059bc3b667cf224352f1bbbc4e0.jpg,0,0,1,0
211-jpg__jpg_jpg.rf.b6cfaec7df5b7007bc7b7d7a662a4c65.jpg,0,1,0,0
345-jpg__jpg-jpganti-clockwise_jpg.rf.b9cc747711c98a6985f5e353db692664.jpg,0,0,1,0
648-jpg__jpg-jpganti-clockwise_jpg.rf.b8f766506e966796fae8bad27fcfc02e.jpg,0,0,0,1
700-jpg__jpg-jpganti-clockwise_jpg.rf.b99f2a90d60b5a6a50b956e99e1a75fc.jpg,1,0,0,0
461-jpg__jpg-jpganti-clockwise_jpg.rf.ba0c1b79371da460a5a683d04cd9179a.jpg,1,0,0,0
269-jpg__jpg_jpg.rf.b9dc0d1df7a5517e6cc5c21121baf4c2.jpg,0,1,0,0
582-jpg__jpg-jpganti-clockwise_jpg.rf.b9ffdb160f27e34f6ebe94b26046b104.jpg,1,0,0,0
398-jpg__jpg_jpg.rf.ba271b16c37ae5e7c2258729e1c5291c.jpg,0,0,1,0
267-jpg__jpg-jpganti-clockwise_jpg.rf.ba6525b5055a90fb44c21bdb70ab938a.jpg,0,1,0,0
160-jpg__jpg-jpganti-clockwise_jpg.rf.ba2da89eb772a8f77599e91d4680ecf7.jpg,1,0,0,0
676-jpg__jpg_jpg.rf.ba3849880db68fc58ba36d64a1283bdc.jpg,1,0,0,0
215-jpg__jpg_jpg.rf.babbcfb67d9008440e2abf096918276a.jpg,0,1,0,0
135-jpg__jpg_jpg.rf.bb406953c6dbedee680308eb11be7f14.jpg,0,1,0,0
510-jpg__jpg-jpganti-clockwise_jpg.rf.ba6899d205c1dfdbcd853165657a472b.jpg,0,0,1,0
109_jpg.rf.bade4c44bebef64cda7c0d42753de209.jpg,0,1,0,0
168-jpg__jpg-jpganti-clockwise_jpg.rf.ba7636680fe94e326270bfb37cb26e9f.jpg,1,0,0,0
696-png__jpg_jpg.rf.bacb4f60440379f85a373d56919a80e9.jpg,0,1,0,0
413-jpg__jpg-jpganti-clockwise_jpg.rf.bb3bb63d4834d198ce0d35f708716d77.jpg,1,0,0,0
105_jpg.rf.bb911c8e4b409bc390d45110082aa98e.jpg,0,0,0,1
277-jpg__jpg-jpganti-clockwise_jpg.rf.bae1d9f21c44272ba6b818baad2a1c67.jpg,1,0,0,0
369-jpg__jpg-jpganti-clockwise_jpg.rf.bbeba0bf211d365a2668e7548ec348b3.jpg,1,0,0,0
507-jpg__jpg-jpganti-clockwise_jpg.rf.bbf2d7fdc98a6061e5e2fa19d8125de2.jpg,0,1,0,0
588-jpg__jpg-jpganti-clockwise_jpg.rf.ba89e472107c4538def9e05e0b73c666.jpg,0,1,0,0
530-jpg__jpg-jpganti-clockwise_jpg.rf.bb01818d77c552c7f8e6f53e506c732c.jpg,0,1,0,0
517-jpg__jpg-jpganti-clockwise_jpg.rf.bc081652f5aef963d03805666f01f4cc.jpg,1,0,0,0
672-jpg__jpg_jpg.rf.bb779005eb8b8664e370ef01c84fadc2.jpg,1,0,1,0
565-jpg__jpg-jpganti-clockwise_jpg.rf.bbafcd0036d477300959f61eb521ff2c.jpg,0,1,0,0
336-jpg__jpg-jpganti-clockwise_jpg.rf.bc3d57c9e04de9a33ab638a3a11c6bcd.jpg,1,0,0,0
556-jpg__jpg-jpganti-clockwise_jpg.rf.bbe1f37d3947387dc8f6e07b78f5b2bd.jpg,1,0,0,0
497-jpg__jpg-jpganti-clockwise_jpg.rf.bc235bee4dc5bb02a3a7051934ed709d.jpg,0,1,0,0
114-jpg__jpg-jpganti-clockwise_jpg.rf.bbc542c005f2de060ab24c915ae9bd44.jpg,0,1,0,0
156-jpg__jpg-jpganti-clockwise_jpg.rf.bc8954342e6d57e36512a347ebbc5d4f.jpg,0,1,0,0
573-jpg__jpg-jpganti-clockwise_jpg.rf.bc5126387221ab00f5888cb7df2a2aba.jpg,0,1,0,0
551-jpg__jpg-jpganti-clockwise_jpg.rf.bcd197bb704b15fac38c894a4967cdd4.jpg,0,1,0,0
679-jpg__jpg-jpganti-clockwise_jpg.rf.bb708cbdf37504bc51a2bd7b027755aa.jpg,1,0,0,0
598-jpg__jpg-jpganti-clockwise_jpg.rf.bb5bc1c76c346488679faf0bbae98123.jpg,0,1,0,0
226-jpg__jpg-jpganti-clockwise_jpg.rf.bcbb3401439c959c79c7f9323c8f4927.jpg,0,1,0,0
364-jpg__jpg-jpganti-clockwise_jpg.rf.bd0a79d0a4455bbfb769fbcb28389d1f.jpg,1,0,0,0
122-jpg__jpg_jpg.rf.bd8feb2b00a3e8567f20fb80eb8d3260.jpg,0,1,0,0
296-jpg__jpg_jpg.rf.bd4d68943a081ba9ad0e5af87f7903a8.jpg,1,0,0,0
201-jpg__jpg-jpganti-clockwise_jpg.rf.bd5bb69434f91f42ee5dfebd6d04feea.jpg,1,1,0,0
36-jpg__jpg-jpganti-clockwise_jpg.rf.bdaa67150561f8b2e6c9df0434c7fb4d.jpg,0,0,1,0
283-jpg__jpg-jpganti-clockwise_jpg.rf.bdcabab21c73c059a095f234f8e7d306.jpg,1,0,0,0
553-jpg__jpg_jpg.rf.be8b4358f852773ad262248110c1f059.jpg,0,1,0,0
595-jpg__jpg-jpganti-clockwise_jpg.rf.bd619f384fff81c6b173d3102af99508.jpg,0,1,0,0
18-jpg__jpg_jpg.rf.bdd119230ed41e3b0f9dfc1ed5b4d408.jpg,0,1,0,0
107-jpg__jpg-jpganti-clockwise_jpg.rf.bd375c57685bd6295d1de64d7ef08a2d.jpg,1,0,0,0
597-jpg__jpg_jpg.rf.bec2815bb021d58a2ad9abcb07dfaa8d.jpg,0,1,0,0
697-jpeg__jpg-jpganti-clockwise_jpg.rf.bd032d5ff242fdf3cb84e2d0890804f1.jpg,0,1,0,0
257-jpg__jpg-jpganti-clockwise_jpg.rf.bfaea2372999dfb4c3b5101bd9353bde.jpg,0,0,0,1
501-jpg__jpg_jpg.rf.beb42349e23669d1c59ed183c6f826dd.jpg,0,1,0,0
147-jpg__jpg_jpg.rf.be2e3a4d7c11e9578f31ba1e8133b08e.jpg,0,0,1,0
190-jpg__jpg_jpg.rf.bf18efe390c88b3cf3cba10f6f8a9849.jpg,1,0,0,0
94-jpg__jpg-jpganti-clockwise_jpg.rf.be3ff64dfee723ea72b99d7df3761966.jpg,1,0,0,0
526_jpg.rf.be9b8ec123d950ab3f89b790c07b8a5e.jpg,0,1,0,0
455-jpg__jpg_jpg.rf.bcd47670015bf3644d60405804b8b2f6.jpg,1,0,0,0
123-jpg__jpg_jpg.rf.bfd5fd97c388635c35c875333e440ac2.jpg,0,1,0,0
583-jpg__jpg-jpganti-clockwise_jpg.rf.be6eb357f0ea78bc867bb00d977abea9.jpg,0,1,0,0
113_jpg.rf.bec6c749c4696f802686c413d1b7aab8.jpg,0,0,0,1
465-jpg__jpg_jpg.rf.bf6c2959193f14e07d038699ff4027c2.jpg,1,0,0,0
138-jpg__jpg_jpg.rf.bdb409acefb339d03c56dc16f4448570.jpg,0,1,0,0
44_jpg.rf.bfd63829facdcfdc9faefa0e913b279c.jpg,0,1,0,0
188-jpg__jpg-jpganti-clockwise_jpg.rf.bfbc3a37e3b886509d8fd24d52574391.jpg,1,0,1,0
229-jpg__jpg_jpg.rf.bfed7e7ca73b1d69bfce26cf583fd051.jpg,0,1,0,0
357-jpg__jpg_jpg.rf.c00b152e6d9f186690247c80b22768f4.jpg,1,0,0,0
513-jpg__jpg_jpg.rf.bfdeca979ed3a287b23cb5ffaf7a4c04.jpg,0,1,0,0
524-jpganti-clockwise_jpg.rf.c017fcbdc18c8628427c6f1efa658b93.jpg,0,1,0,0
532-jpg__jpg_jpg.rf.c0ee4d1df5b48179afa617a59f86fc40.jpg,1,0,0,0
383-jpg__jpg_jpg.rf.c084e7a1bcda2d5904d0a366ccc58dce.jpg,1,0,0,0
192-jpg__jpg-jpganti-clockwise_jpg.rf.bfe849592f4255daab11c30bc359403c.jpg,0,1,0,0
529-jpg__jpg-jpganti-clockwise_jpg.rf.c0c906b00bbd1b4d6b39d40f852b1973.jpg,0,1,0,0
129-webp__jpg_jpg.rf.bffce313f4e2cad7c6a9e96394206687.jpg,0,1,0,0
334-jpg__jpg-jpganti-clockwise_jpg.rf.c119ebeac5d00e29476387e835864886.jpg,1,0,0,0
393-jpg__jpg_jpg.rf.c1803fc7cfda9f7866c1addf0c390cb1.jpg,1,0,0,0
145-jpg__jpg-jpganti-clockwise_jpg.rf.c0976c6b2ea59d852b60bba236a4c147.jpg,0,1,0,0
375-jpg__jpg_jpg.rf.c0fbbebee1d18d2ecc8f32487978685e.jpg,0,0,0,1
425-jpg__jpg_jpg.rf.c054c22efa6ed91536308a7b474fa05f.jpg,1,0,0,0
120-png__jpg-jpganti-clockwise_jpg.rf.c0aa20defd7319ae2a6e76031c07b792.jpg,0,1,0,0
27_jpg.rf.c18e37e0f13cd00edf1a17f00fa2bce8.jpg,0,0,1,0
397-jpg__jpg-jpganti-clockwise_jpg.rf.c135f743c7cf5a6f452c385d072f6517.jpg,1,0,0,0
565-jpg__jpg-jpganti-clockwise_jpg.rf.c0dfba28cbae2a7d8e38d8c5a6a86337.jpg,0,1,0,0
266-jpg__jpg_jpg.rf.c074794336980704854bc64d85fbdaaf.jpg,1,0,0,0
146-jpg__jpg-jpganti-clockwise_jpg.rf.c0b4a284e39ab9f71faf66152021588b.jpg,0,1,0,0
592-jpg__jpg-jpganti-clockwise_jpg.rf.c16f571b026ec51069a53bac6a3f1ce0.jpg,0,1,0,0
116-png__jpg_jpg.rf.c135a8be706f76e8a9a6385fdb774262.jpg,0,1,0,0
378-jpg__jpg_jpg.rf.c210a34f2d5db241bfbfe90c47afd94e.jpg,1,0,0,0
108-jpg__jpg_jpg.rf.c06fd81b89cc1353acc5fbf8bbde3868.jpg,1,0,0,0
8_jpg.rf.c25849dac574a43b5f451156738fd279.jpg,1,0,0,0
160-jpg__jpg-jpganti-clockwise_jpg.rf.c03e1ca22bf88c4c6c0144c269b2fec7.jpg,1,0,0,0
309-jpg__jpg-jpganti-clockwise_jpg.rf.c142a37852f57b18963f9df4c3dd4f75.jpg,1,0,1,0
166-jpg__jpg-jpganti-clockwise_jpg.rf.c15913bbe1cdab972050fa2ca966f1e4.jpg,1,0,0,0
551-jpg__jpg_jpg.rf.c29e71b1c6bc8e0594efcedb80dace8a.jpg,0,1,0,0
385-jpg__jpg_jpg.rf.c27ef1cb5c674e9f963249e55049139a.jpg,1,0,0,0
287-jpg__jpg_jpg.rf.c2771c8e4e261c9f884fc207ec04d78c.jpg,1,0,0,0
139-jpg__jpg-jpganti-clockwise_jpg.rf.c2813ae66d87e3cc3445f74c89478379.jpg,0,1,0,0
666-jpg__jpg-jpganti-clockwise_jpg.rf.c26c6dee04ca8dad6e4218832f1ea4ef.jpg,0,0,1,0
692-jpg__jpg_jpg.rf.c2a6b33065227576b6fdb9accd07431c.jpg,1,0,0,0
414-jpg__jpg_jpg.rf.c3594461463abccc2ba6fa6cfd983c89.jpg,1,0,0,0
365-jpg__jpg-jpganti-clockwise_jpg.rf.c3593c2332c8731d783d3506b5fcf2f2.jpg,1,0,0,0
462-jpg__jpg-jpganti-clockwise_jpg.rf.c3523884a9477e257116827141efd3c1.jpg,1,0,0,0
698-jpg__jpg-jpganti-clockwise_jpg.rf.c2ec5ee1c1dda149b651265436735f22.jpg,0,0,0,1
684-webp__jpg_jpg.rf.c35a3eb2df69a04d9aca88ed5d3e1368.jpg,1,0,1,0
349-jpg__jpg_jpg.rf.c2c3185c70875f198d7e19bfb092ca5a.jpg,0,0,1,0
443-jpg__jpg_jpg.rf.c2f50e597aff89cfe311b84767baf1fc.jpg,0,0,1,0
35-jpg__jpg_jpg.rf.c3502170e2a7b080e117394101945f38.jpg,0,1,0,0
643-jpg__jpg_jpg.rf.c4c69ed512158447d9b7053a32883984.jpg,0,1,0,0
448-jpg__jpg_jpg.rf.c41f55e96b9b61dbcbe358ed755ee8fb.jpg,0,0,1,0
532-jpg__jpg_jpg.rf.c302c80414713f8ed553ef1b382629fc.jpg,1,0,0,0
376-jpg__jpg-jpganti-clockwise_jpg.rf.c36ee93a5a17f522a9a8582593d3a7ae.jpg,0,0,1,0
456-jpg__jpg_jpg.rf.c38073cd05b5fb8640cac47d11d0cd96.jpg,0,0,0,1
173-jpg__jpg_jpg.rf.c4a719e1e85c321b5022b866846f3eca.jpg,0,0,1,0
394-jpg__jpg-jpganti-clockwise_jpg.rf.c4a034437a8c9a0f76ff7776f477ff73.jpg,1,0,0,0
521-jpg__jpg_jpg.rf.c3f95d1de9a8447212383b94ade8fb75.jpg,0,1,0,0
267-jpg__jpg-jpganti-clockwise_jpg.rf.c4f6a406dd63f55ff551f4b2c2e78bfe.jpg,0,1,0,0
45-jpg__jpg_jpg.rf.c3b867b0dcac5acc9e394a183d75c56f.jpg,1,0,0,0
37-jpg__jpg_jpg.rf.c38a5978949ac80796d8061346128364.jpg,0,1,0,0
180-jpg__jpg-jpganti-clockwise_jpg.rf.c44033b1830d3c75f7d21d7e2ea8c5fc.jpg,0,0,1,0
39-jpg__jpg-jpganti-clockwise_jpg.rf.c33f4739baef39f9a0ad090ec123aaea.jpg,0,0,1,0
672-jpg__jpg-jpganti-clockwise_jpg.rf.c57a10623feb29eb488bf9ac8ceaee4f.jpg,1,0,1,0
145-jpg__jpg-jpganti-clockwise_jpg.rf.c4608fadb76f57ab151ef591a1b87170.jpg,0,1,0,0
656-png__jpg_jpg.rf.c531b6ae67174eb63ab913ba2b197ce4.jpg,1,0,0,0
287-jpg__jpg-jpganti-clockwise_jpg.rf.c53b107c9a2bc6e5982cf2146f796825.jpg,1,0,0,0
601-jpg__jpg_jpg.rf.c44fab059c1256d0f24ed7ef948113f6.jpg,0,1,0,0
382-jpg__jpg-jpganti-clockwise_jpg.rf.c595b95c93f9d7b37a1000af58b049ac.jpg,0,0,0,1
502-jpg__jpg_jpg.rf.c5b7de7d1c8c7b4db29fc214563be32a.jpg,0,1,0,0
240-jpg__jpg_jpg.rf.c510a7b67bca791e0f8d2e253ee8bdff.jpg,0,1,0,0
622-jpg__jpg-jpganti-clockwise_jpg.rf.c5cba9693a65f064f18c6589dadccdbe.jpg,0,1,0,0
59-jpg__jpg-jpganti-clockwise_jpg.rf.c5835d0ce768ca3e7b843edb2c8909df.jpg,1,0,0,0
567-jpg__jpg-jpganti-clockwise_jpg.rf.c5d0d7af2e62d7697b7f5075358057f7.jpg,0,1,0,0
117-jpg__jpg-jpganti-clockwise_jpg.rf.c61ca7a331e86e2ef94c4971b0558b00.jpg,0,1,0,0
616-jpg__jpg-jpganti-clockwise_jpg.rf.c6c87f1564283a1cbdeee8eb608090b3.jpg,0,1,0,0
360-jpg__jpg_jpg.rf.c6395e2653472e34d7a16350f53e0522.jpg,0,0,1,0
355-jpg__jpg-jpganti-clockwise_jpg.rf.c6b539329860b0258db982d1a451e3a2.jpg,1,0,0,0
108-jpg__jpg-jpganti-clockwise_jpg.rf.c5d9fecf2f45182f2ccced6a251becb9.jpg,1,0,0,0
664-jpg__jpg_jpg.rf.c691adc6c01b4075fe14df24fe47bf70.jpg,0,0,0,1
550-jpg__jpg_jpg.rf.c7b7e13b236dfd74ea1d8c5cbcb66bb9.jpg,0,1,0,0
162-jpg__jpg-jpganti-clockwise_jpg.rf.c78ab2a7650406f14481c3644106912b.jpg,1,0,0,0
488-jpg__jpg-jpganti-clockwise_jpg.rf.c637c11a18e617b9b2153f00f64e5aa3.jpg,0,0,0,1
45-jpg__jpg_jpg.rf.c65161c32eb6c7d890fbad5e07a01d62.jpg,1,0,0,0
105_jpg.rf.c853319f83b9b77a7cc162b194ab93db.jpg,0,0,0,1
467-jpg__jpg-jpganti-clockwise_jpg.rf.c81a99b7b956631c867704892f23e63d.jpg,0,0,1,0
115-jpg__jpg_jpg.rf.c6f698fd09134a542fa77beb4c5886b6.jpg,0,1,0,0
693-jpg__jpg-jpganti-clockwise_jpg.rf.c811a67a5cece755b983dcb74b3d1145.jpg,1,0,0,0
556-jpg__jpg_jpg.rf.c7932ed5697a946185823902d6609691.jpg,1,0,0,0
38_jpg.rf.c819519d5478b2619fd108f1e0343506.jpg,1,1,1,0
222-jpg__jpg_jpg.rf.c871d395dcaeb49ed4f96ee263de1144.jpg,0,1,0,0
638-jpg__jpg-jpganti-clockwise_jpg.rf.c837d42ffc2015b5d6ea83b4f7eaa5ce.jpg,0,0,0,1
695-jpg__jpg_jpg.rf.c5a6b5e847d0a4a4edc65990332be28a.jpg,1,0,0,0
664-jpg__jpg-jpganti-clockwise_jpg.rf.c764952ea12eae0f5049396f224b3d0a.jpg,0,0,0,1
569-jpg__jpg_jpg.rf.c64e5bf633e5adbdb981eb69711c0c70.jpg,0,1,0,0
113_jpg.rf.c8735f86d524f70edcfabf316bde2873.jpg,0,0,0,1
23-jpg__jpg-jpganti-clockwise_jpg.rf.c8b3b3925d8e9c5c6c9078800be56674.jpg,1,0,1,0
41-jpg__jpg-jpganti-clockwise_jpg.rf.c4140a28e70517b77c418eb989ede78b.jpg,0,1,0,0
216-jpg__jpg_jpg.rf.c9473892cbb7db6d32f2a2777ef8e6ef.jpg,0,1,0,0
275-jpg__jpg_jpg.rf.c9604d98c03fdab68948071a7da6902b.jpg,1,0,0,0
457-jpg__jpg_jpg.rf.c8eaf17ba3f9ebd6465a3d56f440ac7d.jpg,1,0,0,0
88-jpg__jpg-jpganti-clockwise_jpg.rf.c9408e6870ca20f6865a1c7a20e3d7ed.jpg,1,0,0,0
222-jpg__jpg-jpganti-clockwise_jpg.rf.c5c433577443ae601f6bdfe6c0061d38.jpg,0,1,0,0
378-jpg__jpg-jpganti-clockwise_jpg.rf.c8c132b3692d31516719c16e03de7b95.jpg,1,0,0,0
364-jpg__jpg_jpg.rf.c99749881bfec710efb56eb77b0fb871.jpg,1,0,0,0
250-jpg__jpg_jpg.rf.c94b2dd4a293baec440de48819bf066d.jpg,1,1,1,1
348-jpg__jpg_jpg.rf.c9dfac6667d31831cc5492c750059b53.jpg,1,0,0,0
96-jpg__jpg_jpg.rf.c9bf5e2c04469fd84f1f6defd6d70289.jpg,1,0,1,0
574-jpg__jpg-jpganti-clockwise_jpg.rf.c83a7e4ef05651fb72f9975d6fceb8a3.jpg,0,1,0,0
580-jpg__jpg_jpg.rf.c9aba8ad6df0d12c5a6189fe1d682782.jpg,0,1,0,0
434-jpg__jpg-jpganti-clockwise_jpg.rf.c9628e389f5be2ab7a5afd3f138a370a.jpg,0,0,1,0
20-jpg__jpg-jpganti-clockwise_jpg.rf.ca4fa5b38da77861e43e0331a0b474d0.jpg,0,1,0,0
